like_id,user_id,cafe_id,Kpopers,JapanLovers,AnimalLovers,Quite,MusicLovers,BookLovers,ArtLovers,ViewsLovers,CoffeeLovers,NonCoffeeLovers,groupsComer,outdoor,Indoor,RetroVintage,MinimalisCafe,IndustrialCafe,ModernCafe,ArtCafe,PetCafe,BooksCafe,24HoursCafe,MeetingCafe,StudyCafe,goodViews,FamilyCafe,CountryFood,Smoking,NonSmoking,Coffee,NonCoffee,GardenCafe,vote
859,956,ChIJv5x7qDTzaS4RYDqjIbdI1G4,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
860,43,ChIJVyllMOL1aS4R5fVisPHnq-M,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0
861,561,ChIJyxJ9-5r3aS4Rju8Hgurw9ss,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0
862,278,ChIJHxRrAlzxaS4ROnIj33hO9qc,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
863,386,ChIJ5264kWf1aS4R9ED7F-k4SFI,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
864,23,ChIJBXQMVOzzaS4RVYIMC8ymGqk,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1
865,745,ChIJgfpdJw71aS4Rf9HLMDr7GQ8,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
866,522,ChIJHxRrAlzxaS4ROnIj33hO9qc,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
867,553,ChIJ1V1pomv0aS4RuKukVVZqrI0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
868,340,ChIJi2bcxOv1aS4RRpyWk30UrUI,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
869,431,ChIJ_2OANZjxaS4RFaJTQ2w8njs,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1
870,414,ChIJ8ccilZPzaS4R6FvhaRIeJGM,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
871,137,ChIJf3dvwCT1aS4RHt8NU4_ajeg,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
872,47,ChIJv-3vXEDxaS4R0nmvTmJc5WA,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1
873,531,ChIJNw5NzfPzaS4RmjeLMDY5IHE,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
874,504,ChIJB69uV3v1aS4Ra5IjAWeQWu4,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0
875,973,ChIJgw-JUYjxaS4RrEbIUDPCWbQ,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1
876,728,ChIJHxRrAlzxaS4ROnIj33hO9qc,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
877,641,ChIJPyAcAqj2aS4RvmUSW1Spylw,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
878,718,ChIJiRm_8wz3aS4RY177Lp0wIQI,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
879,554,ChIJy7e0JS_0aS4R95MRrols1bk,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1
880,594,ChIJp8qLSgD0aS4RgRrAqtNTu7I,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1
881,462,ChIJx_DulDn0aS4Rz1M0qxD0HXc,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
882,276,ChIJHcLzQRLxaS4Rmhp-mn31HRc,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1
883,152,ChIJJ0U1TiD0aS4RS43bPQZK6Dw,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0
884,635,ChIJcwgt_yX0aS4R-914aD6UsyU,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
885,13,ChIJmS8JUrT2aS4R99BZY-87klI,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1
886,688,ChIJ-WUWgGbxaS4RpyA6ZgEyvSQ,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
887,349,ChIJq4gFVIjxaS4RT7tBSmrflLI,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
888,265,ChIJ0_F9RMfzaS4R8JtcOyfNnzU,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
889,846,ChIJsQOmkgj0aS4RHs7WWNfPiZE,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
890,834,ChIJ-WUWgGbxaS4RpyA6ZgEyvSQ,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
891,982,ChIJ0aVF46v2aS4Rnh8lZ3d5tUQ,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0
892,759,ChIJp0ZODSz1aS4RdTVv3fRpvPI,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0
893,408,ChIJ_2OANZjxaS4RFaJTQ2w8njs,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1
894,469,ChIJxzoGIT_0aS4R-8F9vOO-kzk,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1
895,535,ChIJ801wIyb0aS4RLceC1-Ez7HY,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0
896,237,ChIJTW1sJjbzaS4R3dLZuM7aRVI,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
897,495,ChIJ1_Zg-yPzaS4RIwjcrpDXCxA,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
898,373,ChIJqT4xjkz2aS4Rchw7cwhotAk,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
899,669,ChIJtX1aSBT0aS4RYeoXrSXRWCY,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
900,909,ChIJgfpdJw71aS4Rf9HLMDr7GQ8,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
901,758,ChIJpfTkUJjzaS4RmNzWVlzVBjI,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
902,285,ChIJLxBcNEz1aS4Rz-ylGMhisWI,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
903,205,ChIJQdJl7__1aS4RqGHX18-Mblk,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
904,711,ChIJB69uV3v1aS4Ra5IjAWeQWu4,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
905,908,ChIJq4gFVIjxaS4RT7tBSmrflLI,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
906,932,ChIJ09d8yrLzaS4RJSpBe3soAK8,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0
907,874,ChIJgfpdJw71aS4Rf9HLMDr7GQ8,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
908,669,ChIJgRjK06TxaS4RBD-wD_3NM4c,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
909,483,ChIJC-Gvr3_zaS4Rn6xyGuAxWDE,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
910,459,ChIJiw90zcj3aS4RoQA9YivPItA,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
911,74,ChIJBWSyB_DxaS4RJ-Tmx2YgiWQ,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0
912,388,ChIJp8qLSgD0aS4RgRrAqtNTu7I,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1
913,65,ChIJ1V1pomv0aS4RuKukVVZqrI0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0
914,945,ChIJe0AHSNT1aS4Ra_RDoELknFw,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
915,907,ChIJgfpdJw71aS4Rf9HLMDr7GQ8,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
916,665,ChIJ-WUWgGbxaS4RpyA6ZgEyvSQ,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
917,225,ChIJHxRrAlzxaS4ROnIj33hO9qc,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
918,111,ChIJAQAAADvxaS4RYy8Y43ojJmg,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
919,769,ChIJlX0F7przaS4RiylbKJgpq-o,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
920,993,ChIJ801wIyb0aS4RLceC1-Ez7HY,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1
921,87,ChIJB69uV3v1aS4Ra5IjAWeQWu4,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
922,82,ChIJL_hVP5TzaS4R7xRcTWCjvQY,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1
923,728,ChIJwUYPPlDxaS4RQfXf5-zv3Mg,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1
924,341,ChIJxzoGIT_0aS4R-8F9vOO-kzk,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0
925,738,ChIJR-d4u7LzaS4REMccUOjESM4,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
926,617,ChIJGQ1hkdX1aS4Rq1rdFefMN38,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1
927,897,ChIJgw-JUYjxaS4RrEbIUDPCWbQ,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1
928,481,ChIJ-8eV1_bzaS4RGcv6l8kxBsE,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
929,211,ChIJv-3vXEDxaS4R0nmvTmJc5WA,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0
930,193,ChIJfSWhHbD2aS4RSlEjjjW7Jvc,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
931,468,ChIJ0aVF46v2aS4Rnh8lZ3d5tUQ,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1
932,128,ChIJmS8JUrT2aS4R99BZY-87klI,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1
933,754,ChIJfYemRwX0aS4RdaYdCViX-5U,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1
934,141,ChIJZ3frHBX0aS4Rb3PvKlxkrHk,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1
935,725,ChIJ5264kWf1aS4R9ED7F-k4SFI,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
936,687,ChIJsQOmkgj0aS4RHs7WWNfPiZE,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
937,774,ChIJMZdo9l7xaS4RX260ajTz9-Q,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1
938,131,ChIJ0_F9RMfzaS4R8JtcOyfNnzU,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
939,388,ChIJP_KCL7_xaS4RK-0fDLYtghU,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1
940,494,ChIJNw5NzfPzaS4RmjeLMDY5IHE,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
941,114,ChIJlX0F7przaS4RiylbKJgpq-o,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
942,376,ChIJBXQMVOzzaS4RVYIMC8ymGqk,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1
943,84,ChIJW_4bsXP0aS4RdvVxk8IA3vc,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1
944,883,ChIJGVSN3fnzaS4R3w9qNDpIbjs,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
945,714,ChIJ4Umhf13xaS4RyFgMEN82SGw,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
946,144,ChIJSSiBI8LxaS4RNNFCSObC2YE,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0
947,367,ChIJf6MNsRj0aS4RDjI7MBqjIG4,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
948,560,ChIJcwgt_yX0aS4R-914aD6UsyU,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
949,432,ChIJUbFWB1vxaS4Rz4bnXgpxEoc,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
950,198,ChIJVyllMOL1aS4R5fVisPHnq-M,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
951,118,ChIJlX0F7przaS4RiylbKJgpq-o,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
952,383,ChIJVyllMOL1aS4R5fVisPHnq-M,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
953,109,ChIJMZdo9l7xaS4RX260ajTz9-Q,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1
954,990,ChIJf3dvwCT1aS4RHt8NU4_ajeg,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
955,652,ChIJv-3vXEDxaS4R0nmvTmJc5WA,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0
956,431,ChIJT5y3Kan2aS4RAOEQECMXGX8,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
957,771,ChIJPyAcAqj2aS4RvmUSW1Spylw,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1
958,776,ChIJf3dvwCT1aS4RHt8NU4_ajeg,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
959,66,ChIJQdJl7__1aS4RqGHX18-Mblk,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0
960,308,ChIJL_hVP5TzaS4R7xRcTWCjvQY,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0
961,157,ChIJZ3frHBX0aS4Rb3PvKlxkrHk,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
962,386,ChIJg7gmT4DxaS4RCzc0ClyYMGw,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0
963,626,ChIJw19o1YL0aS4RBaSpx6ev-VQ,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
964,751,ChIJJ0U1TiD0aS4RS43bPQZK6Dw,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1
965,100,ChIJWTAQFkf1aS4R5VdtGaOQ60s,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1
966,367,ChIJ9UFwzvbzaS4R91dtdzt6_U8,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0
967,537,ChIJmS8JUrT2aS4R99BZY-87klI,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1
968,476,ChIJwWb9eQj0aS4Rp0okRO3P3-Y,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1
969,26,ChIJLxBcNEz1aS4Rz-ylGMhisWI,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
970,916,ChIJq4gFVIjxaS4RT7tBSmrflLI,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
971,503,ChIJNw5NzfPzaS4RmjeLMDY5IHE,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
972,918,ChIJrXXKvZLxaS4RiAQB48KKHBQ,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0
973,312,ChIJP_KCL7_xaS4RK-0fDLYtghU,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
974,176,ChIJVyllMOL1aS4R5fVisPHnq-M,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0
975,304,ChIJC-Gvr3_zaS4Rn6xyGuAxWDE,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
976,22,ChIJ6SEPNDz3aS4R4vV0JZXzhx8,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0
977,291,ChIJT5y3Kan2aS4RAOEQECMXGX8,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
978,636,ChIJrxQ45X7xaS4RHH5b8A1WCqQ,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1
979,444,ChIJ6SEPNDz3aS4R4vV0JZXzhx8,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0
980,979,ChIJ0_F9RMfzaS4R8JtcOyfNnzU,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
981,76,ChIJLxBcNEz1aS4Rz-ylGMhisWI,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
982,904,ChIJq4gFVIjxaS4RT7tBSmrflLI,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
983,83,ChIJqT4xjkz2aS4Rchw7cwhotAk,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
984,268,ChIJmaMBRFz1aS4RtpAvB4xYGow,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
985,575,ChIJ9UFwzvbzaS4R91dtdzt6_U8,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1
986,396,ChIJv5x7qDTzaS4RYDqjIbdI1G4,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
987,999,ChIJsQOmkgj0aS4RHs7WWNfPiZE,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
988,208,ChIJYRUKpZTzaS4R23Mg0scMfSA,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
989,405,ChIJgw8nWvnxaS4RT17DoeMT93o,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0
990,264,ChIJGVSN3fnzaS4R3w9qNDpIbjs,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
991,853,ChIJNw5NzfPzaS4RmjeLMDY5IHE,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1
992,786,ChIJW_4bsXP0aS4RdvVxk8IA3vc,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1
993,933,ChIJwWb9eQj0aS4Rp0okRO3P3-Y,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1
994,220,ChIJ801wIyb0aS4RLceC1-Ez7HY,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1
995,835,ChIJ5264kWf1aS4R9ED7F-k4SFI,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
996,74,ChIJrxQ45X7xaS4RHH5b8A1WCqQ,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1
997,425,ChIJVyllMOL1aS4R5fVisPHnq-M,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0
998,109,ChIJnauaQJP1aS4RDsAu9OYNn-c,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1
999,538,ChIJZ3frHBX0aS4Rb3PvKlxkrHk,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1
1000,44,ChIJJ0U1TiD0aS4RS43bPQZK6Dw,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0
